net_value,stocks_count,stock_price,action
957.6040449965963,40,23.9,4
942.8040449965963,40,23.53,4096
941.2040449965962,40,23.49,4096
925.2243670526437,36,23.07,-4
935.0989205288007,32,23.38,-4
935.013075793886,28,23.4,-4
934.2225774883134,24,23.38,-4
930.3520845426028,20,23.189,-4
928.1855114818628,40,23.019,4096
924.9055114818628,40,22.937,4096
920.3855114818629,40,22.824,4096
921.4255114818628,40,22.85,4096
920.6255114818628,40,22.83,4096
917.0255114818627,40,22.74,4096
924.6255114818629,40,22.93,4096
927.7055114818629,40,23.007,4096
927.4255114818628,40,23.0,4096
936.5196990076112,36,23.26,-4
935.7106080308743,40,23.25,4096
938.8871609491196,36,23.34,-4
945.1894968145506,40,23.521,4096
948.3494968145505,40,23.6,4096
950.761652623746,36,23.65,-4
951.6832438515579,32,23.68,-4
960.0564389440405,40,23.96,4096
958.4564389440404,40,23.92,4096
950.06046695337,36,23.6973,-4
955.1341784233393,32,23.838,-4
952.683229765166,28,23.771,-4
949.4765810272811,24,23.65,-4
949.1683659041137,40,23.67,4096
944.6483659041136,40,23.557,4096
950.3527212186091,36,23.72,-4
950.7356511723817,32,23.75,-4
945.9109086960508,28,23.591,-4
938.8984107614582,40,23.43,4096
940.3504107614581,40,23.06,4096
946.750410761458,40,23.22,4096
953.9504107614581,40,23.4,512
945.3245555768324,36,23.176,-4
936.9077798078727,34,22.93,-2
944.8375939134087,30,23.203,-4
939.4111700939407,26,23.01,-4
946.0972449310664,40,23.15,4096
940.8972449310663,40,23.02,4096
947.6539743902247,36,23.2,-4
941.5320932941817,40,23.04,4096
947.5716584929322,36,23.2,-4
955.8136163869783,32,23.46,-4
952.5260761440933,40,23.366,4096
959.6278023493484,36,23.55,-4
960.4404320189321,32,23.59,-4
954.741076883919,40,23.44,4096
952.741076883919,40,23.39,4096
940.8495033242391,36,23.07,-4
942.0010703822313,40,23.1,4096
944.0010703822313,40,23.15,4096
942.1610703822313,40,23.104,4096
947.2010703822314,40,23.23,4096
946.5353177979906,36,23.2,-4
950.8582952797899,32,23.34,-4
956.0357603448747,40,23.47,4096
945.6357603448748,40,23.21,4096
950.8357603448746,40,23.34,4
942.516278659939,36,23.13,-4
950.3429558266004,40,23.34,512
948.737346942406,36,23.31,-4
943.0821123729236,32,23.14,-4
952.7587451559214,40,23.4,4096
948.8278253482623,36,23.3,-4
944.8954581180756,40,23.2,4096
937.6801596513814,36,23.02,-4
941.440881017395,32,23.15,-4
951.3918765162656,40,23.42,4096
944.5344025586221,36,23.265,-4
947.181905834138,40,23.338,4096
937.7385864173988,36,23.09,-4
938.5621956669705,40,23.12,4
940.1621956669704,40,23.16,4096
933.3016176206905,36,22.985,-4
928.6617342117376,32,22.85,-4
932.9452657032764,28,23.0,-4
942.2816099894683,40,23.26,4096
943.8816099894682,40,23.3,4096
937.3528627682946,36,23.13,-4
940.3583804089956,40,23.22,4096
949.7183804089957,40,23.454,4096
953.4488380154486,36,23.56,-4
965.9331311022769,40,23.9,4096
968.4931311022768,40,23.964,4096
982.5712712266863,36,24.37,-4
975.0396739562786,32,24.15,-4
980.1328760409588,40,24.3,4096
981.2598249651641,36,24.34,-4
981.5993198044763,32,24.35,-4
985.3763148110306,40,24.47,4096
978.6360362744391,36,24.3,-4
985.7213997552481,40,24.48,4096
975.7213997552481,40,24.23,4096
982.521399755248,40,24.4,4096
979.573399755248,40,23.92,4096
980.893399755248,40,23.953,4096
975.490454342227,36,23.81,-4
979.1994082234123,32,23.89,-4
987.9381684300356,28,24.21,-4
988.9954791494285,40,24.18,4096
986.9670256166321,36,24.14,-4
984.4215673488039,32,24.08,-4
987.3400194891246,28,24.19,-4
986.7260701083062,24,24.18,-4
991.1540957498735,40,24.29,4096
1000.2842851173457,36,24.55,-4
994.6824987296364,40,24.399,4096
972.7224987296364,40,23.85,4096
974.3224987296364,40,23.89,4096
974.7224987296364,40,23.9,4096
970.7224987296364,40,23.8,4096
970.5859411256795,36,23.813,-4
969.8471993742805,32,23.8,-4
958.677979277226,40,23.519,4096
953.8458005203704,36,23.401,-4
946.9661917928113,40,23.21,4096
943.1661917928111,40,23.115,4096
945.2861917928112,40,23.168,4096
944.3973986460663,36,23.15,-4
945.9939305915757,32,23.2,-4
948.2143923177844,40,23.29,4096
946.1743923177844,40,23.239,4096
946.0520508629431,36,23.249,-4
951.721853392944,32,23.43,-4
951.2669520111037,40,23.43,4096
949.7014607650533,36,23.4,-4
948.7846582913076,32,23.4,-4
951.8906590789329,28,23.5,-4
951.9092312967507,40,23.51,4096
948.6230196843981,36,23.434,-4
940.6523773244467,40,23.23,4096
939.1557300643162,36,23.2,-4
940.7736375360968,40,23.25,4096
944.7736375360968,40,23.35,4096
945.1736375360967,40,23.36,4096
946.9816731988927,36,23.42,-4
943.514999405808,40,23.33,4096
948.834999405808,40,23.463,4096
947.1287380375877,36,23.427,-4
949.8157041375556,40,23.5,4096
961.0957041375556,40,23.782,4096
944.6157041375557,40,23.37,4096
944.874668290405,36,23.39,-4
944.6393799264943,32,23.38,-4
950.2547607117101,28,23.56,-4
962.1538904092521,40,23.94,4096
961.0462450975521,36,23.94,-4
950.4655250431665,40,23.65,4096
956.4655250431665,40,23.8,4096
962.3273827962171,36,23.96,-4
958.2043634011213,40,23.874,4096
950.1941364194639,36,23.654,-4
955.3908813092305,40,23.793,4
949.5221382686124,36,23.641,-4
953.1823437015515,40,23.749,4096
953.6223437015517,40,23.76,4096
940.0223437015517,40,23.42,4096
948.0223437015517,40,23.62,512
956.6743437015516,40,23.43,4096
949.0137942151721,36,23.23,-4
938.7995163438944,40,22.96,4096
940.4119380113752,36,23.012,-4
932.213418004214,32,22.77,-4
917.7273990752028,30,22.3,-2
925.8235748473577,26,22.61,-4
928.5706536043372,40,22.75,4096
930.0697575429497,36,22.8,-4
918.6639272692724,32,22.509,-4
907.8283831200514,40,22.22,4096
932.5759419762267,36,22.88,-4
921.0755674597827,40,22.584,4
917.7155674597827,40,22.5,4096
913.3155674597828,40,22.39,4096
907.7155674597827,40,22.25,4096
910.9155674597827,40,22.33,4096
910.5155674597827,40,22.32,4096
902.1155674597827,40,22.11,4096
895.9890158525805,36,21.95,-4
881.2360400246512,40,21.55,4096
872.0360400246511,40,21.32,4096
874.0360400246512,40,21.37,4096
869.2360400246512,40,21.25,4096
869.6360400246513,40,21.26,4096
862.1960400246512,40,21.074,4096
856.7750784020117,36,20.96,-4
857.060508772811,32,21.0,-4
855.5755862671117,40,20.975,4096
861.7755862671116,40,21.13,4096
869.7755862671116,40,21.33,4096
871.7082308750095,36,21.36,-4
875.1229355562084,32,21.46,-4
879.7364065381914,28,21.63,-4
872.6577888637597,40,21.42,4096
865.5662774268958,36,21.24,-4
877.1139756851804,32,21.61,-4
848.8969895137467,40,20.82,4096
842.0969895137467,40,20.65,4096
839.1059507966365,36,20.56,-4
839.3009645770918,40,20.59,4096
843.4209645770918,40,20.693,4096
820.2209645770918,40,20.113,4096
822.9009645770918,40,20.18,4
817.3009645770917,40,20.04,4096
842.9009645770918,40,20.68,4096
837.5726965967327,36,20.54,-4
844.5815254285626,40,20.7,4096
826.5815254285626,40,20.25,4096
836.6215254285628,40,20.501,4096
839.7815254285626,40,20.58,4096
838.5815254285626,40,20.55,4096
847.872460677977,36,20.766,-4
847.2933113524911,40,20.77,4096
832.8933113524911,40,20.41,4096
852.0933113524911,40,20.89,4096
851.1963323317755,36,20.88,-4
830.2272985250411,40,20.32,4096
844.6272985250412,40,20.68,4096
831.4272985250411,40,20.35,4096
807.8272985250412,40,19.76,4096
822.5901603514526,36,20.12,-4
858.2980894841841,40,20.6475,4096
881.7016906748787,36,21.29,-4
844.2947652112382,32,20.2,-4
853.1958072883913,28,20.5,-4
869.9885114808858,24,21.198,-4
856.3990432649873,41,20.828,4096
862.2210432649874,41,20.97,4096
863.0410432649874,41,20.99,4096
871.3551121495304,37,21.2,-4
875.8900830966061,41,21.3,4096
874.0381779934695,37,21.28,-4
894.6099162942194,33,21.88,-4
892.194423520524,40,21.777,512
896.9308954596626,36,21.9,-4
893.6198160980668,40,21.81,4096
892.5645606702244,36,21.8,-4
894.1731154077615,41,21.8,4096
879.8231154077614,41,21.45,4096
876.6116658034894,37,21.417,-4
874.8449566238818,40,21.37,4096
878.0449566238817,40,21.45,4096
892.0449566238817,40,21.8,4096
884.0449566238817,40,21.6,4096
878.4449566238818,40,21.46,4096
872.0449566238817,40,21.3,4096
870.0778816878812,36,21.25,-4
864.955383847795,32,21.1,-4
864.8865175665737,30,21.09,-2
870.7991526467408,40,21.25,4096
880.3991526467407,40,21.49,4096
885.0108226126695,36,21.63,-4
885.76429309041,40,21.65,4096
885.1580052452206,36,21.65,-4
889.5636538764857,40,21.77,4096
916.3636538764857,40,22.44,4096
924.2307903877389,36,22.66,-4
926.4586612281,32,22.74,-4
925.746672987093,28,22.74,-4
944.3391347185022,40,23.23,4096
949.7391347185021,40,23.365,4096
937.1391347185022,40,23.05,4096
919.1391347185022,40,22.6,4096
926.523092468166,36,22.78,-4
938.9491601502059,32,23.19,-4
934.0112096613706,40,23.06,4096
938.437171646709,36,23.19,-4
937.5450642186056,32,23.16,-4
938.7727027169019,28,23.21,-4
939.3994358885687,40,23.25,4096
940.6394358885688,40,23.281,4096
938.1301799059383,36,23.21,-4
944.514016974988,32,23.4,-4
944.1067685988658,28,23.41,-4
940.7277034956426,24,23.28,-4
951.269043119642,40,23.75,4096
939.6690431196421,40,23.46,4096
943.3483985113312,36,23.55,-4
937.2221459782739,40,23.4,4096
935.6221459782739,40,23.36,4096
946.022145978274,40,23.62,4096
949.2221459782739,40,23.7,4096
951.2221459782739,40,23.75,4096
951.1344682443271,36,23.35,-4
936.2763429101142,40,22.98,4096
929.0763429101141,40,22.8,4096
935.066354774013,36,22.97,-4
935.8194877719748,32,23.0,-4
938.9248076600359,40,23.09,4096
935.0535646392475,36,23.0,-4
936.5026191859267,32,23.044,-4
932.7788930656674,40,22.98,4096
933.5788930656673,40,23.0,4096
929.9821802560643,36,22.92,-4
934.9767434231696,40,23.07,4096
933.3767434231697,40,23.03,4096
929.576955842982,36,22.93,-4
928.5508257708489,40,22.91,4096
929.9852981855192,36,22.96,-4
933.3510474802442,40,23.048,4096
931.8310474802444,40,23.01,4096
932.3110474802442,40,23.022,4096
933.0702173820192,36,23.05,-4
941.3739600973876,40,23.28,4096
946.4939600973876,40,23.408,4
944.1739600973875,40,23.35,4096
942.7685273071751,36,23.32,-4
944.3083273784723,40,23.37,4096
943.3056814246635,36,23.35,-4
941.175300251435,32,23.3,-4
934.334244653319,40,23.15,4096
946.6588778507495,36,23.5,-4
936.344642621035,40,23.246,4096
938.504642621035,40,23.3,4096
945.504642621035,40,23.475,4096
947.6862183142538,36,23.534,-4
947.786854371755,32,23.543,-4
946.3350842140376,40,23.53,4096
949.0347407992969,36,23.6,-4
954.7421072897605,40,23.764,4096
958.9821072897606,40,23.87,4096
958.9821072897606,40,23.87,4096
962.1821072897606,40,23.95,4096
970.1821072897606,40,24.15,4096
957.6221072897605,40,23.836,4096
973.7821072897605,40,24.24,4096
961.0670552781554,36,23.9,-4
969.3115779566124,32,24.147,-4
972.1896559676428,40,24.2,4096
969.797506093739,36,24.153,-4
967.6885799728432,32,24.1,-4
964.0923441180679,40,24.01,4096
962.1048790773266,36,23.96,-4
962.6387336882921,40,23.99,4096
963.0387336882922,40,24.0,4
971.0387336882922,40,24.2,4096
971.8387336882921,40,24.22,4096
974.1884629438581,36,24.3,-4
977.0368410733915,32,24.4,-4
971.1057481585792,40,24.25,4096
970.8790848398118,36,24.25,-4
974.7645355285836,40,24.36,4096
973.5934413019219,36,24.332,-4
982.2112545039115,32,24.6,-4
969.510942907177,39,24.27,4096
985.0402968473238,35,24.7,-4
989.525463372448,39,24.39,4096
972.09328135461,40,23.95,4096
990.09328135461,40,24.4,4096
990.49328135461,40,24.41,4096
989.9918374754925,36,24.4,-4
990.6156645254905,32,24.436,-4
992.5951718981307,40,24.5,4096
989.3826680635351,36,24.42,-4
992.3396507225935,40,24.5,4096
994.9734195621195,36,24.572,-4
998.8889104070506,32,24.7,-4
999.2006126254494,40,24.735,4096
997.8006126254495,40,24.7,4096
993.737915328705,36,24.6,-4
999.0633275420334,40,24.74,4096
1004.2633275420336,40,24.87,4096
998.1833275420336,40,24.718,4096
1005.8633275420335,40,24.91,4096
996.2633275420336,40,24.67,4096
995.7409269556002,36,24.652,-4
997.6708301789573,40,24.717,4096
998.9908301789574,40,24.75,4096
996.6568049739839,36,24.7,-4
999.3960731567491,32,24.79,-4
985.7406863396332,40,24.44,4096
995.3406863396331,40,24.68,4096
992.9406863396332,40,24.62,4096
992.5406863396331,40,24.61,4096
984.140686339633,40,24.4,4096
990.1197474475675,36,24.559,-4
989.57994835596,40,24.53,4096
990.5425140090814,36,24.56,-4
985.9283462146022,32,24.42,-4
994.9367751723659,28,24.73,-4
992.275491854364,40,24.65,4096
988.275491854364,40,24.55,4096
