net_value,stocks_count,stock_price,action
958.1002916129671,19,40.53,-4
992.4124943488367,23,42.33,4096
1000.3474943488368,23,42.675,4096
978.3260114476809,19,41.49,-4
967.0542223336463,23,40.845,4
951.0533744122718,19,40.04,-4
966.1820518563084,23,40.66,4096
976.1466038712856,19,41.085,-4
958.6268904929055,15,39.99,-4
962.5914695621734,23,40.36,4096
973.5877342715868,19,40.9,-4
993.6906915268464,15,42.09,-4
997.9232061734144,23,42.19,4096
966.6432061734145,23,40.83,4096
960.2032061734146,23,40.55,4096
920.4132061734147,23,38.82,4096
956.9832061734146,23,40.41,4096
939.5032061734146,23,39.65,4096
923.0863288172698,19,38.77,-4
918.3162243757931,15,38.5,-4
896.6090393808623,11,36.7,-4
875.1870711824088,24,35.4,4096
848.5470711824089,24,34.29,4096
865.5870711824089,24,35.0,4096
852.6270711824088,24,34.46,4096
890.9121610028546,20,36.67,-4
918.1391938585914,24,37.75,4096
881.5621651891357,20,36.0,-4
842.2681775952551,24,34.38,4096
829.7702344938114,20,33.8,-4
797.4373870954928,24,32.5,4096
783.1507970877814,20,31.7,-4
761.8844180671393,25,30.44,4096
835.1344180671392,25,33.37,4096
806.1344180671393,25,32.21,4096
784.0604796136862,21,31.26,-4
731.7151645622038,25,29.15,4096
710.6578854473869,21,28.3,-4
651.8484071936716,17,25.27,-4
656.1415869454302,25,25.68,4096
595.3915869454302,25,23.25,4096
694.9540869454302,25,27.2325,4096
780.8140869454302,25,30.48,4096
694.5640869454302,25,27.03,4096
670.3390754967112,21,26.11,-4
650.2451965969765,17,25.26,-4
671.3086473544693,13,26.41,-4
684.3408801741132,25,27.33,4096
644.0564866099494,21,25.51,-4
642.4114474268343,25,25.4,4096
608.6614474268343,25,24.05,512
627.9114474268343,25,24.82,4096
641.1614474268343,25,25.35,4096
678.6614474268343,25,26.85,4096
727.4114474268343,25,28.8,4096
725.6614474268343,25,28.73,4096
739.4114474268343,25,29.28,4096
730.6614474268343,25,28.93,4096
724.9114474268343,25,28.7,4096
680.7070488411657,21,26.55,-4
662.0623577944392,25,25.55,4096
718.3123577944392,25,27.8,4096
682.6655056992753,21,26.16,-4
663.519965026933,26,25.51,4096
632.0599650269331,26,24.3,4096
656.4999650269331,26,25.24,4096
633.0999650269331,26,24.34,4096
624.2599650269331,26,24.0,4096
625.5599650269331,26,24.05,4096
573.7851859483814,22,22.01,-4
591.2504371910384,18,23.02,-4
598.6066382884801,14,23.71,-4
601.9910494606083,25,23.88,4096
588.4910494606083,25,23.34,4096
601.4910494606083,25,23.86,4096
616.9910494606083,25,24.48,4096
599.2786703517122,21,23.61,-4
595.6004072945004,17,23.28,-4
597.7467604729997,25,23.64,4096
571.8815255091072,21,22.53,-4
598.6568434926048,17,24.24,-4
611.8216883346557,24,25.31,4096
607.0216883346558,24,25.11,4096
598.9115393060334,20,24.75,-4
582.0962388953533,16,23.69,-4
593.9546885501946,24,24.08,4096
595.1546885501947,24,24.13,4096
583.9310118889136,20,23.85,-4
611.9498015992583,24,25.2022,4096
631.3370015992582,24,26.01,4096
607.0970015992582,24,25.0,4096
615.7566725111535,20,25.36,-4
612.4824860376705,16,25.23,-4
588.0187745644407,24,24.2,4096
590.6587745644406,24,24.31,4096
580.7830628941492,20,23.93,-4
592.010413656647,24,24.44,4096
593.8956703355291,20,24.51,-4
597.8320340593848,24,24.78,4096
627.1120340593848,24,26.0,4096
617.1382338053189,20,25.33,-4
640.5400805155896,23,26.67,4096
656.6012134731023,24,27.34,4096
616.2812134731024,24,25.66,4096
654.4412134731024,24,27.25,4096
653.7532425328102,20,27.3,-4
636.5998238759172,16,26.4,-4
650.5055368341568,12,27.62,-4
644.5333954152902,8,27.23,-4
631.2366390180923,23,26.51,4096
626.1766390180923,23,26.29,4096
596.9666390180923,23,25.02,4096
625.7166390180923,23,26.27,4
643.1966390180924,23,27.03,4096
661.1366390180923,23,27.81,4096
665.3075138173349,19,27.95,-4
652.1817842841904,23,27.38,4
629.4254095357876,19,26.35,-4
635.8795372575446,15,26.66,-4
643.8134496307457,11,27.36,-4
630.3010877816778,23,26.71,4096
633.62472711158,19,26.91,-4
672.4715207601614,23,28.9,4096
674.7715207601615,23,29.0,4
648.3215207601615,23,27.85,4096
617.2715207601615,23,26.5,4096
633.1415207601615,23,27.19,4096
589.9015207601615,23,25.31,4096
580.9315207601616,23,24.92,4096
587.6978302105659,19,25.3,-4
575.4532482344986,15,24.44,-4
568.8688010917369,23,24.36,4096
562.589967561749,19,24.11,-4
568.350955521897,15,24.53,-4
571.8792202877646,11,24.77,-4
564.9898661561558,23,24.23,4096
549.1198661561558,23,23.54,4096
531.8698661561558,23,22.79,4096
544.8841381615371,19,23.5,-4
541.7646111606,23,23.5,4096
538.5446111606,23,23.36,4096
531.5972607149977,19,23.01,-4
535.5930131074066,23,23.17,4096
567.5277201304336,19,24.76,-4
557.8676062270708,22,24.4,4096
586.247606227071,22,25.69,4096
581.4287847647677,18,25.47,-4
574.2308756668863,22,25.19,4
572.2508756668863,22,25.1,4096
605.0308756668862,22,26.59,4096
610.7331943428659,18,26.92,-4
608.1274722945824,14,26.74,-4
603.3387086560605,22,26.76,4096
598.4987086560604,22,26.54,4096
619.6187086560604,22,27.5,4096
606.8516577397075,18,26.75,-4
582.4908475969401,22,25.5,4096
602.7308475969401,22,26.42,4096
608.89084759694,22,26.7,4096
631.4573913770264,18,27.95,-4
643.7548509725831,14,28.85,-4
635.4965470118877,22,28.57,4096
621.1965470118878,22,27.92,512
631.8349678242521,18,28.56,-4
648.9916513251422,22,29.36,4096
649.9277935912218,18,29.41,-4
641.9920209224581,22,29.0,4096
603.0520209224582,22,27.23,4096
609.5307001553697,18,27.3,-4
620.8385785372201,22,27.89,4096
613.1227860721192,18,27.49,-4
604.0218086207587,14,26.93,-4
608.5721391410548,22,27.29,4096
636.9439378143918,18,28.85,-4
634.9928256849979,22,28.65,4096
632.1518884837269,18,28.41,-4
624.3293431193846,22,28.07,4096
653.9165836608329,18,29.56,-4
670.431085156721,21,30.49,4096
674.5192690669971,17,30.66,-4
710.8327541337785,22,32.26,4096
717.4327541337786,22,32.56,4096
715.8927541337787,22,32.49,4096
706.1742766954171,18,32.02,-4
692.3406177188198,22,31.25,4096
676.7206177188198,22,30.54,4096
715.0006177188199,22,32.28,4096
694.076467557794,18,31.2,-4
693.9705021483171,22,31.13,4096
712.2305021483171,22,31.96,4096
784.5801411176276,18,36.0,-4
741.7249008260872,14,33.15,-4
732.80569528303,22,32.9,4096
716.4628246761707,18,31.94,-4
712.4457239558878,22,31.76,4096
708.7057239558878,22,31.59,4096
722.5649880686019,18,32.17,-4
734.5257694000024,14,32.85,-4
740.5757174210685,10,33.56,-4
779.9651030513774,22,35.42,4096
788.3251030513773,22,35.8,4096
776.6101030513772,22,35.01,4096
781.0101030513773,22,35.21,4096
805.2101030513774,22,36.31,4096
789.1501030513773,22,35.58,4096
825.4501030513773,22,37.23,4096
839.9701030513774,22,37.89,4096
818.5472617818044,18,36.82,-4
815.5513286509232,14,36.55,-4
814.7281624371103,22,36.6,4096
801.361693883077,18,36.01,-4
784.5691381095221,22,35.08,512
796.2291381095221,22,35.61,4096
816.909138109522,22,36.55,4096
801.9975636183999,18,35.85,-4
795.7085600850817,22,35.47,4096
800.5485600850817,22,35.69,4096
805.3885600850817,22,35.91,4096
836.2113467764425,18,37.57,-4
836.6151832875025,14,37.67,-4
832.1991151657835,22,37.47,4096
828.0191151657837,22,37.28,4096
820.7591151657837,22,36.95,4096
803.8161656588492,18,36.07,-4
795.6260563352389,14,35.52,-4
764.8286493361553,22,34.15,4096
761.5286493361554,22,34.0,4096
793.6486493361554,22,35.46,4
820.2686493361554,22,36.67,4096
819.6086493361554,22,36.64,4096
816.4695645363289,18,36.5,-4
829.2137903220017,14,37.23,-4
836.9848313698556,10,38.15,-4
884.9293767259605,21,40.4,4096
891.0193767259606,21,40.69,4096
875.3090158939076,17,39.93,-4
893.5081754996933,21,40.8,4
918.1666315535444,17,41.88,-4
922.6059727875441,13,42.31,-4
921.4408554085579,9,42.18,-4
914.8025842259829,5,41.49,-4
915.6669821098216,1,42.11,-4
921.8804358714467,21,42.76,4096
940.1232399105311,17,43.77,-4
942.4594161507197,13,44.07,-4
953.3970556375659,21,44.95,4096
934.79587088532,17,43.94,-4
921.2500463856599,21,43.25,4096
931.3206427942202,17,43.79,-4
918.2500522806997,13,42.86,-4
918.07719482077,21,42.89,4096
927.7371948207701,21,43.35,4096
911.35719482077,21,42.57,4096
879.2271948207701,21,41.04,4096
868.09719482077,21,40.51,4096
864.10719482077,21,40.32,4096
883.0071948207701,21,41.22,4096
888.1036628457659,17,41.61,-4
914.5453595408337,21,42.9,4096
908.8753595408336,21,42.63,4096
938.456456067046,17,44.41,-4
939.8385178713372,21,44.51,4096
942.224984720037,17,44.71,-4
923.5834852882002,13,43.53,-4
919.5196907115703,21,43.38,4096
927.7096907115704,21,43.77,4096
936.5296907115703,21,44.19,4096
946.1896907115703,21,44.65,4096
961.3096907115703,21,45.37,4096
973.1667023478221,17,46.04,-4
981.6077227093213,21,46.42,4096
992.6426626545336,17,47.0263,-4
983.7754567252722,13,46.42,-4
986.5469857057486,9,46.79,-4
1011.5887093126814,21,47.97,4096
1030.2787093126813,21,48.86,4096
1037.8910050061602,17,49.3,-4
1022.2609335402489,13,48.23,-4
1038.4415613207166,9,49.64,-4
1017.9667006514754,20,48.93,4096
998.3667006514754,20,47.95,4096
970.7667006514754,20,46.57,4096
979.5667006514753,20,47.01,4096
1000.5667006514755,20,48.06,4096
1005.2494144757379,16,48.5,-4
1013.0384363908572,20,48.82,4096
972.3384363908572,20,46.785,4096
1002.4384363908573,20,48.29,4096
1023.4806472800639,16,49.55,-4
1007.2919654632626,12,48.29,-4
1007.7241398565498,20,48.38,4096
991.6535672767064,16,47.39,-4
1017.1561473592825,20,48.71,4096
997.1214399370708,16,47.47,-4
1018.0723144175385,20,48.53,4096
1016.2723144175384,20,48.44,4096
1007.7380913750272,16,47.95,-4
1005.261100552067,12,47.85,-4
1004.5147466248552,8,47.94,-4
1002.0951770886796,4,47.79,-4
1002.8439479776364,0,47.74,-4
1016.9811468240398,20,48.5,4096
1021.8277353532704,16,48.76,-4
1015.4389337197551,12,48.24,-4
1004.9383107597339,8,47.46,-4
999.7352950972612,4,46.69,-4
1006.0605234889864,21,47.06,4096
984.858361585059,17,46.16,-4
979.0363141982666,21,45.88,4096
1013.1313863006995,17,47.87,-4
1013.9108404199004,13,47.98,-4
1009.1492414839468,21,47.99,4096
1017.5492414839466,21,48.39,4096
1013.7692414839466,21,48.21,4096
1043.3792414839465,21,49.62,4096
1049.0666989060753,17,49.8,-4
1057.0969476632233,13,50.38,-4
1063.4622159417402,20,51.0,4096
1068.4034239286734,16,51.1,-4
1087.2211146740035,20,52.29,4096
1078.864395809786,16,51.82,-4
1068.9608809704014,12,51.42,-4
1073.4897550137596,8,52.0,-4
1070.3260316087833,20,51.91,4096
1079.5260316087833,20,52.37,4096
1042.8669296653482,16,50.07,-4
1059.8277718641175,20,50.92,4096
1071.358917884666,16,51.69,-4
1069.2870207609112,20,51.72,4096
1076.6529511695703,16,52.09,-4
1083.222644904748,12,52.68,-4
1070.438637078054,20,51.88,4096
1071.2815272434323,16,51.85,-4
1079.4280350441861,20,52.21,4
1071.828035044186,20,51.83,4096
1084.4280350441861,20,52.46,4096
1095.828035044186,20,53.03,4096
1101.228035044186,20,53.3,4096
1111.4280350441861,20,53.81,4096
1120.228035044186,20,54.25,4096
1123.428035044186,20,54.41,4096
1117.228035044186,20,54.1,4096
1114.828035044186,20,53.98,4096
1137.8280350441862,20,55.13,4096
1146.1026702903314,16,55.65,-4
1152.9711832541925,20,56.0,4096
1149.4996772064633,16,55.78,-4
1141.3883048282278,12,55.26,-4
1144.7651754701299,8,55.55,-4
1146.2828617605303,4,56.02,-4
1145.7101949429464,0,56.7,-4
1145.7101949429464,0,56.58,-4
1125.2185616102972,20,55.08,4096
1100.8185616102974,20,53.86,4096
1115.6238385540962,16,54.69,-4
1177.729697015583,20,57.75,4096
1194.1296970155831,20,58.57,4096
1190.3948544427144,16,58.44,-4
1192.4035053228013,12,58.57,-4
1184.0828353103893,20,57.9,4096
1183.997714079769,16,57.88,-4
1169.7009082526472,12,57.0,-4
1158.4050367625605,20,55.87,4096
1134.0050367625608,20,54.65,4096
1126.0050367625608,20,54.25,4096
1116.4961296886238,16,53.67,-4
1127.2134499974577,12,54.6,-4
1115.7677772607499,8,53.46,-4
1093.0469963378057,21,52.03,4096
1109.0069963378055,21,52.79,4096
1113.155529828145,17,53.1,-4
1096.9726381021767,20,52.34,4096
1062.9726381021765,20,50.64,4096
1074.3726381021766,20,51.21,4096
1096.4744301279147,16,52.6,-4
1107.3168592409027,20,53.15,4096
1108.3168592409027,20,53.2,4096
1118.4097489576652,16,53.7,-4
1133.1266582657963,12,54.83,-4
1134.8466476267638,8,54.96,-4
1130.7570408306792,20,55.03,4096
1142.1570408306793,20,55.6,4096
1152.7570408306794,20,56.13,4096
1152.9570408306793,20,56.14,4096
1143.7570408306792,20,55.68,4096
1148.1570408306793,20,55.9,4096
1166.9570408306795,20,56.84,4096
1169.3293558669095,16,57.06,-4
1187.8964618074174,12,58.33,-4
1197.6984328681742,8,59.2,-4
1195.2653233107037,4,58.67,-4
1192.3151299481235,20,58.33,4096
1209.5669278837815,16,59.16,-4
1219.4393385373555,20,59.69,4096
1208.8393385373554,20,59.16,4096
1216.5560441821042,16,59.53,-4
1222.3166548007835,12,60.08,-4
1212.630261494176,20,59.35,4096
1221.8105454975052,16,60.01,-4
1222.4812796262174,20,60.02,4096
1247.238525454981,16,61.35,-4
1248.4731069595377,12,61.35,-4
1237.4637620692183,8,60.65,-4
1247.7073128697584,20,61.67,4096
1254.3563666859561,16,62.01,-4
1252.2446548444,20,61.86,4096
1245.2446548444,20,61.51,4096
1223.6457777290261,16,60.2,-4
1212.058228271434,12,59.38,-4
1204.6643979350497,20,59.18,4096
1214.2643979350496,20,59.66,4096
1230.8643979350495,20,60.49,4096
1231.7759255163335,16,60.5,-4
1244.438865688386,20,61.19,4096
1217.8557603301388,16,59.91,-4
1225.7198170775334,20,60.42,4096
1229.8470615719953,16,60.69,-4
1254.4262034124108,20,62.1,4096
1274.9520795762812,16,63.26,-4
1268.6970779217113,20,62.99,4096
1256.7990147779021,16,62.36,-4
1242.4701531744927,12,61.44,-4
1240.4380795914542,20,61.49,4096
1247.8140880969302,16,61.84,-4
1237.8794584834736,12,61.19,-4
1251.8970143501526,20,62.33,4096
1241.3898014018134,16,61.89,-4
1248.3713956138722,12,62.37,-4
1226.22667890124,8,60.52,-4
1219.1722127128482,20,60.4,4096
1231.6335294149176,16,61.24,-4
1212.9240181761081,12,60.08,-4
1207.9100175102274,20,60.13,4096
1185.1100175102272,20,58.99,4096
1174.9100175102271,20,58.48,4096
1141.7100175102273,20,56.82,4096
1175.4289481382293,16,59.33,-4
1170.4777337992407,12,58.88,-4
1173.4667524476117,10,59.14,-2
1176.9498516789915,6,59.84,-4
1154.263038955037,19,58.73,4096
1128.0430389550372,19,57.35,4096
1140.3930389550371,19,58.0,4096
1127.5801058635125,15,57.02,-4
1097.2576083421293,19,55.55,4096
1076.3576083421292,19,54.45,4096
1104.3126330631235,15,56.02,-4
1065.0342876187267,19,54.02,4096
1099.4784897916654,15,56.12,-4
1102.5731024526176,11,56.37,-4
1131.7274953049425,19,58.0,4096
1115.708011006571,15,56.96,-4
1105.0435063220343,19,56.6,4096
1150.2635063220341,19,58.98,4096
1128.0335063220343,19,57.81,4096
1123.8629287164545,15,57.53,-4
1111.9486555012827,11,56.62,-4
1117.9843511435554,7,57.24,-4
1126.1450418929014,19,58.0,4096
1127.8550418929015,19,58.09,4096
1169.4650418929014,19,60.28,4096
1185.9950418929013,19,61.15,4096
1201.6928374887193,15,62.07,-4
1216.168870189349,11,63.43,-4
1205.1911817350326,19,62.91,4096
1224.9511817350326,19,63.95,4096
1206.8689794219144,15,62.96,-4
1194.3728652548489,19,62.37,4096
1183.732865254849,19,61.81,4096
1187.9128652548488,19,62.03,4096
1190.2205265095383,15,62.16,-4
1176.2274981989808,11,61.03,-4
1168.6415911674048,7,60.09,-4
1166.9975116015037,3,60.19,-4
1156.9806240950911,19,59.1,4096
1171.8006240950908,19,59.88,4096
1164.0106240950909,19,59.47,4096
1192.8599425807686,15,61.3,-4
1195.7027438989544,11,61.48,-4
1212.6619984264219,19,62.48,4096
1170.101998426422,19,60.24,4096
1154.3041020231135,15,59.42,-4
1152.961543069459,11,59.35,-4
1151.6854235142102,7,59.49,-4
1145.6063593911506,19,58.61,4096
1126.809571833924,15,57.47,-4
1158.3336719240747,19,59.15,4096
1147.8836719240749,19,58.6,4096
1164.199604165408,15,59.35,-4
1176.0912869254785,11,60.36,-4
1177.9635334610457,7,60.96,-4
1175.6738290474523,3,60.35,-4
1179.2577066691615,19,60.53,4096
1168.0096483642144,15,59.93,-4
1196.2704136758384,19,61.6,4096
1203.8704136758383,19,62.0,4096
1222.3004136758384,19,62.97,4096
1220.920133481843,15,62.81,-4
1208.7834763387557,11,61.85,-4
1213.3486280075,19,62.05,4096
1204.0386280075002,19,61.56,4096
1192.615067262256,15,60.69,-4
1171.43069319305,11,58.85,-4
1170.3371444931333,7,58.8,-4
1167.5272509155727,3,58.09,-4
1171.3902132580288,0,59.93,-4
1171.3902132580288,0,59.49,-4
1176.218273296379,19,60.08,4096
1160.8282732963792,19,59.27,4096
1170.828689464167,15,59.92,-4
1156.2786920662093,19,59.14,4096
1139.1786920662091,19,58.24,4096
1148.1883091611508,15,58.78,-4
1135.0817198341797,19,58.17,4096
1125.373156754029,15,57.63,-4
1118.7946972359864,19,57.26,4096
1139.1674616300138,15,58.73,-4
1141.7970471580177,19,59.03,4096
1160.9110042665548,15,60.24,-4
1170.8895212729562,11,61.13,-4
1172.2271152909116,7,61.46,-4
1176.415583738077,3,62.01,-4
1175.820414447829,18,62.18,4096
1189.0131586322232,14,63.1,-4
1210.2871677502692,18,64.67,4096
1224.3271677502694,18,65.45,4096
1205.4271677502693,18,64.4,4096
1209.9214905461488,14,64.76,-4
1216.4979683116098,10,65.48,-4
1223.8231966841195,6,66.94,-4
1219.709118211583,2,65.87,-4
1218.5787287038168,0,65.34,-4
1233.175211410179,18,66.42,4096
1234.615211410179,18,66.5,4096
1231.3034494905912,14,66.41,-4
1238.151355489088,10,67.32,-4
1237.828423821987,6,67.41,-4
1238.27170407705,2,69.07,-4
1232.7805457998443,17,69.89,4096
1221.9005457998442,17,69.25,4096
1224.3155634806683,13,69.35,-4
1216.1266064150163,17,68.9,4096
1222.1012874430876,13,69.39,-4
1218.124915879869,17,69.2,4096
1203.3349158798687,17,68.33,4096
1235.9749158798688,17,70.25,4096
1258.5849158798687,17,71.58,4096
1240.3033823445849,13,70.19,-4
1223.8916804419255,17,69.11,4096
1205.4881715326092,13,66.8,-4
1205.48278499066,18,66.71,4096
1219.7027849906603,18,67.5,4096
1222.952509033299,14,67.81,-4
1228.6700678550437,10,68.34,-4
1205.7154246660532,17,67.07,4096
1200.217362537392,13,66.73,-4
1206.9633111976532,17,67.09,4096
1202.7143393573642,13,66.88,-4
1210.0745721834228,9,67.66,-4
1205.4529249436455,5,67.56,-4
1206.3235397052406,1,67.67,-4
1236.69576832888,17,69.45,4096
1236.7965880764277,13,69.59,-4
1223.5832751799728,9,68.49,-4
1222.5434135545975,17,68.37,4096
1227.1334135545976,17,68.64,4096
1215.6426754238255,13,68.0,-4
1197.2541917687847,17,67.04,4096
1194.5341917687847,17,66.88,4096
1171.0741917687847,17,65.5,4096
1154.5841917687846,17,64.53,4096
1177.3641917687846,17,65.87,4096
1176.7266019954413,13,65.8,-4
1194.5602738628738,17,66.75,4096
1181.1302738628738,17,65.96,4
1180.864344860471,13,65.95,-4
1181.926930299205,17,66.21,4096
1184.816930299205,17,66.38,4096
1172.3910454758125,13,65.46,-4
1192.5895193342822,9,67.44,-4
1192.3985649752003,5,67.75,-4
1197.5687599291186,1,69.19,-4
1202.8929528270044,17,69.67,4096
1218.8729528270042,17,70.61,4096
1204.8746990053912,13,69.8,-4
1206.6376199021759,17,70.0,4096
1205.3636181594986,13,69.99,-4
1211.3105448787146,17,70.27,4096
1211.50575992505,13,70.26,-4
1220.683498210139,17,71.0,4096
1237.8534982101392,17,72.01,4096
1259.6134982101391,17,73.29,4096
1266.8375333331383,13,73.76,-4
1266.7491541878649,9,73.84,-4
1266.8149232486476,5,73.96,-4
1265.8883085187024,1,74.3,-4
1265.6098357393728,0,74.5,-4
1265.6098357393728,0,75.1,-4
1265.7573074136349,16,75.2,4096
1279.025740030777,12,76.08,-4
1278.6162316516438,16,76.15,4096
1290.2962316516437,16,76.88,4096
1297.6562316516438,16,77.34,4096
1295.5762316516434,16,77.21,4096
1288.8254245928074,12,76.97,-4
1268.8369535290128,16,75.94,4096
1256.996953529013,16,75.2,4096
1250.0799927749754,12,74.46,-4
1262.8823014839932,16,75.52,4096
1219.933782590967,12,72.0,-4
1220.1083729039112,17,71.76,4096
1230.4357065177132,13,72.8,-4
1208.2501622645186,9,70.88,-4
1211.1938713635225,5,71.2,-4
1212.8498546254746,17,71.21,4096
1211.9998546254747,17,71.16,4096
1202.989854625475,17,70.63,4096
1192.345756189019,13,70.18,-4
1193.1298996127157,16,70.34,4096
1183.6898996127156,16,69.75,4096
1146.2498996127156,16,67.41,4
1157.6098996127157,16,68.12,4096
1158.7298996127156,16,68.19,4096
1155.6898996127156,16,68.0,4096
