net_value,stocks_count,stock_price,action
1186.4191870270465,23,38.24,-4
1191.5700165686374,27,38.46,4
1182.5074127766766,30,38.16,4096
1187.6074127766765,30,38.33,4
1183.2474181741882,26,38.16,-4
1192.050858167513,22,38.55,-4
1193.9117902947582,30,38.62,4096
1205.9117902947585,30,39.02,4096
1202.6117902947583,30,38.91,4096
1188.715790294758,30,38.32,4096
1192.688837654502,26,38.47,-4
1177.4537848274058,30,37.97,4096
1180.1607505108373,26,38.11,-4
1186.4659341639006,22,38.41,-4
1192.8438859046464,18,38.75,-4
1198.3545169210497,14,39.15,-4
1196.9098497351406,30,39.14,4096
1191.5098497351405,30,38.96,4096
1200.2098497351408,30,39.25,4096
1197.8098497351407,30,39.17,4096
1202.238249050365,26,39.34,-4
1203.123526680821,22,39.4,-4
1222.6621877119196,18,40.44,-4
1234.4348186542193,14,41.22,-4
1227.5714276873805,29,41.72,4096
1224.6714276873809,29,41.62,4096
1213.9414276873808,29,41.25,4096
1207.2714276873808,29,41.02,4096
1201.7550503199666,25,40.82,-4
1199.9008267983727,29,40.65,4096
1198.160826798373,29,40.59,4096
1206.2808267983728,29,40.87,4096
1201.9077671799312,25,40.73,-4
1196.4551709981827,21,40.51,-4
1195.1581231196537,17,40.5,-4
1193.7833989102933,13,40.53,-4
1183.8724491635844,9,39.66,-4
1186.3237249366084,29,40.09,4096
1215.801011553316,25,41.13,-4
1210.7067996970395,29,40.93,4096
1200.1366717888643,25,40.55,-4
1204.1956306754792,21,40.78,-4
1203.9144505796885,29,40.87,4096
1196.9544505796885,29,40.63,4096
1198.0124313734307,25,40.7,-4
1198.1461464241204,29,40.71,4096
1209.5624243222153,25,41.16,-4
1227.3232599313956,21,41.92,-4
1227.0716218178254,29,42.02,4096
1221.1738828457326,25,41.83,-4
1224.1989959311704,21,42.05,-4
1218.8700176942639,17,41.66,-4
1230.9098634737156,13,42.46,-4
1223.990385574614,9,41.98,-4
1227.7063527145822,5,42.69,-4
1225.847729007751,9,42.56,4
1224.7752666588162,5,42.45,-4
1227.886285914105,28,42.98,4096
1223.966285914105,28,42.84,4096
1225.3193696403266,24,42.84,-4
1216.4404238537225,20,42.43,-4
1204.7227388724111,28,41.99,4096
1212.002738872411,28,42.25,4096
1210.8827388724112,28,42.21,4096
1217.042738872411,28,42.43,4096
1209.759719821406,24,42.22,-4
1208.2597014780436,20,42.14,-4
1209.404504996488,24,42.2,4
1218.6896394077617,28,42.62,4096
1218.649171066489,24,42.62,-4
1217.1741286171707,28,42.63,4096
1215.7741286171706,28,42.58,4096
1231.0313286171706,28,42.99,4096
1240.1241712794363,24,43.4,-4
1246.4178443633996,28,43.65,4096
1234.8156648624918,24,43.23,-4
1225.1945810587745,28,42.9,4096
1217.3779253472044,24,42.59,-4
1211.9954150232647,28,42.4,4096
1196.3965326539155,24,41.82,-4
1179.6233073296617,20,41.09,-4
1185.1654269728147,28,41.45,4096
1177.8854269728145,28,41.19,4096
1185.1654269728147,28,41.45,4096
1187.9654269728144,28,41.55,4096
1187.9654269728144,28,41.55,4096
1217.9254269728144,28,42.62,4096
1242.5654269728145,28,43.5,4096
1235.8454269728145,28,43.26,4096
1242.8454269728145,28,43.51,4096
1252.6454269728144,28,43.86,4096
1260.9235195390518,24,44.18,-4
1266.9453289790777,28,44.41,4096
1277.0389797228836,24,44.78,-4
1271.9909580048698,20,44.55,-4
1269.122597037789,16,44.44,-4
1276.5447398922165,28,44.93,4096
1278.2247398922168,28,44.99,4096
1294.1847398922168,28,45.56,4096
1300.3447398922167,28,45.78,4096
1302.0247398922165,28,45.84,4096
1342.5885622861204,24,47.5,-4
1367.5770988494728,28,48.49,4096
1352.1770988494727,28,47.94,4096
1335.3770988494728,28,47.34,4096
1320.2809549041945,24,46.8,-4
1333.9801259295689,28,47.24,4096
1333.0928070161565,24,47.24,-4
1342.4242730080502,20,47.7,-4
1323.9937235091415,28,46.81,4096
1321.4737235091413,28,46.72,4096
1338.4291234455636,24,47.34,-4
1324.9925078995198,28,46.87,4096
1340.7347013142914,24,47.54,-4
1296.8851057798997,28,46.01,4096
1260.154892110376,24,44.61,-4
1244.5332410847118,28,44.11,4096
1232.2132410847116,28,43.67,4096
1192.7332410847116,28,42.26,4096
1173.6932410847116,28,41.58,4096
1172.1048872349725,24,41.52,-4
1179.346705279656,28,41.89,4096
1175.6710656063585,24,41.77,-4
1165.0971919785834,20,41.49,-4
1169.067674129065,28,41.67,4096
1183.067674129065,28,42.17,4096
1152.267674129065,28,41.07,4096
1137.4276741290648,28,40.54,4096
1096.547674129065,28,39.08,4096
1123.987674129065,28,40.06,4096
1063.5707459843659,24,38.56,-4
982.6216191948572,27,35.5,4096
1045.261619194857,27,37.82,4096
1115.1916191948571,27,40.41,4096
1109.251619194857,27,40.19,4096
1134.9016191948572,27,41.14,4096
1139.917896230218,23,41.26,-4
1117.3094539996098,27,40.44,4096
1145.3894539996097,27,41.48,4096
1155.4006131372173,23,41.91,-4
1147.384125227712,19,41.55,-4
1173.5266544543656,27,42.56,4096
1144.9066544543653,27,41.5,4096
1142.7466544543654,27,41.42,4096
1143.3583733861005,23,41.43,-4
1122.9000514555573,27,40.72,4096
1095.6300514555573,27,39.71,4096
1079.6887590503145,23,39.13,-4
1083.2538134339477,19,39.33,-4
1107.8636143153938,27,40.44,4096
1093.464717751355,23,39.78,-4
1098.872011136671,27,39.94,4096
1099.1513784515462,23,39.92,-4
1078.1993977057814,19,39.03,-4
1050.8134872193505,27,37.86,4096
1044.0634872193505,27,37.61,4096
1045.9534872193503,27,37.68,4096
1063.1884489722747,23,38.44,-4
1085.8980481198519,19,39.38,-4
1072.644324917154,27,38.81,4096
1032.684324917154,27,37.33,4096
1024.582517014994,23,36.93,-4
990.3121238641961,19,35.03,-4
927.189898588754,28,32.8,4096
918.2242932262016,24,32.37,-4
945.7139604687618,28,33.62,4096
1008.2834887502913,24,36.09,-4
995.6239731236453,20,35.36,-4
984.01347709476,16,34.76,-4
976.0988033985664,12,34.11,-4
984.1165514502139,28,34.29,4096
910.1965514502139,28,31.65,4096
930.0844207684765,24,32.34,-4
924.6075025643595,20,31.92,-4
914.4083463620191,29,31.5,4096
937.318346362019,29,32.29,4096
999.5517592351107,25,34.78,-4
990.770269221248,21,34.53,-4
993.9754293705435,28,34.65,4096
995.6554293705435,28,34.71,4096
1028.12828225948,24,35.96,-4
1021.0659091185344,20,35.7,-4
1024.2810269781633,28,35.76,4096
1039.4010269781631,28,36.3,4096
1045.8410269781634,28,36.53,4
1037.8267086953902,24,36.25,-4
1039.4071457469483,28,36.37,4096
1001.3271457469484,28,35.01,4096
975.2871457469485,28,34.08,4096
962.1271457469484,28,33.61,4096
971.6471457469486,28,33.95,4096
954.2871457469485,28,33.33,4096
936.0871457469484,28,32.68,4096
880.2892719679862,24,30.45,-4
919.0874959015806,20,32.28,-4
892.0662206539469,16,30.95,-4
906.0518981017512,28,31.75,4096
885.014581819834,24,30.81,-4
911.460862187121,28,31.87,4096
916.6034872530872,24,32.11,-4
922.466129561135,20,32.32,-4
937.1931827955414,28,33.1,4096
931.3131827955415,28,32.89,4096
901.7797784937525,24,31.67,-4
858.7090630857141,28,30.17,4096
898.4690630857141,28,31.59,4096
929.5490630857142,28,32.7,4096
931.424991612971,24,32.7,-4
915.4120619669907,20,32.03,-4
915.6981053616952,16,32.15,-4
888.6204314280315,28,31.23,4096
881.9004314280312,28,30.99,4096
869.5804314280313,28,30.55,4096
890.3256028072174,26,31.39,-2
920.7778014563563,22,32.69,-4
915.0830413752868,18,32.41,-4
915.3001583551761,14,32.41,-4
894.0704448655531,28,31.86,4096
895.4648516304684,24,31.9,-4
873.7898754053526,28,31.0,4096
888.6298754053527,28,31.53,4096
903.2662085004645,24,32.1,-4
885.748648147383,20,31.35,-4
879.9585841189717,28,31.16,4096
905.5877581339481,24,32.24,-4
934.6346603899163,27,33.44,4096
929.035193409559,23,33.19,-4
929.3838414025569,27,33.21,4096
905.6238414025568,27,32.33,4096
911.0984891038377,28,32.51,4096
876.0984891038379,28,31.26,4096
880.1433754813751,24,31.47,-4
887.5778228372013,27,31.75,4096
878.6678228372014,27,31.42,4096
871.6478228372014,27,31.16,4096
868.7423622935911,23,31.07,-4
883.5467751758918,27,31.64,4096
900.1217412251103,23,32.4,-4
890.0208917834623,19,31.96,-4
898.9955544908412,15,32.47,-4
895.866159023736,11,32.3,-4
907.259696269864,27,32.98,4096
912.4411751796774,23,33.17,-4
894.0428857063712,19,32.25,-4
875.9886200402664,27,31.68,4096
864.1086200402663,27,31.24,4
878.1486200402665,27,31.76,4096
883.0086200402664,27,31.94,4096
899.9067110073847,23,32.63,-4
899.6369292729842,19,32.56,-4
910.6672183829759,27,33.21,512
886.1773600670049,23,32.27,-4
891.5178795054907,19,32.51,-4
889.3060336135459,27,32.59,4096
895.7860336135457,27,32.83,4096
910.9060336135458,27,33.39,4096
937.3660336135456,27,34.37,4096
942.377798936915,23,34.59,-4
942.6789061638608,27,34.57,4096
946.3182213875778,23,34.7,-4
939.9691023482342,27,34.29,4096
945.3716611423058,23,34.54,-4
966.5913107830715,19,35.46,-4
972.138713967224,27,35.75,4096
970.7887139672241,27,35.7,4096
968.6287139672239,27,35.62,512
964.0387139672241,27,35.45,4096
944.0587139672241,27,34.71,4096
954.858713967224,27,35.11,4096
960.3211184202711,23,35.33,-4
933.3735114427544,27,34.17,4
935.975200509336,23,34.31,-4
950.1288606582723,27,34.89,4096
946.6188606582723,27,34.76,4096
932.0388606582721,27,34.22,4096
940.4721568113085,23,34.62,-4
931.9109852758322,19,34.25,-4
911.4244986251321,27,33.45,4096
933.024498625132,27,34.25,4096
913.314498625132,27,33.52,4096
892.524498625132,27,32.75,4096
896.434098625132,27,32.77,4096
912.094098625132,27,33.35,4096
894.2740986251318,27,32.69,4096
889.2958205367389,23,32.53,-4
882.1131398017359,27,32.3,4096
878.3331398017359,27,32.16,4096
874.4434936787509,23,32.0,-4
878.4983060866203,19,32.21,-4
885.1573171108912,15,32.67,-4
874.0500544792897,26,32.36,4096
860.4396153105939,22,31.81,-4
864.4978709013715,18,32.02,-4
853.9751466417877,27,31.61,4096
881.6832093485405,23,32.75,-4
877.8419719223031,26,32.58,4096
864.5819719223032,26,32.07,4096
857.5619719223032,26,31.8,4096
869.6769111158613,22,32.3,-4
878.4003509228875,26,32.68,4096
892.7003509228874,26,33.23,512
884.1203509228875,26,32.9,4096
888.2125400680313,22,33.04,-4
895.5804025380464,18,33.26,-4
902.5908650306249,26,33.7,4096
908.3599995860595,22,34.0,-4
889.059457297937,26,33.27,4096
885.0889691203562,22,33.06,-4
872.9138767902792,26,32.59,4096
867.193876790279,26,32.37,4096
854.9738767902791,26,31.9,4096
847.9538767902791,26,31.63,4096
843.273876790279,26,31.45,4096
848.733876790279,26,31.66,4096
851.0738767902791,26,31.75,4096
832.0938767902791,26,31.02,4096
827.6738767902791,26,30.85,4096
840.2759549449656,22,31.4,-4
837.9599456249298,26,31.31,4096
829.4166777555465,22,31.01,-4
832.8450301214605,26,31.22,4096
827.6450301214604,26,31.02,4096
823.8693114237312,22,30.9,-4
803.3555909118321,26,29.94,4096
795.295590911832,26,29.63,4096
778.1355909118321,26,28.97,4096
772.1555909118321,26,28.74,4096
768.8699637951489,22,28.62,-4
775.0359114664367,18,28.94,-4
767.9356171317422,26,28.67,4096
779.635617131742,26,29.12,4096
774.4079658208238,22,28.92,-4
761.1832592560895,26,28.37,4096
771.8432592560894,26,28.78,4096
751.5632592560894,26,28.0,4
755.4632592560895,26,28.15,4096
743.9990164383789,22,27.69,-4
756.1685932365205,26,28.26,4096
771.7685932365205,26,28.86,4096
784.0002442010632,22,29.36,-4
775.2011979681488,18,28.89,-4
762.7086678397542,26,28.46,4096
763.7058112301671,22,28.54,-4
757.9565984135652,18,28.24,-4
743.9218064709722,26,27.65,4096
725.5210889966698,22,26.76,-4
623.7904216916004,27,23.06,4096
698.8504216916003,27,25.84,4096
682.1678974633487,23,25.16,-4
694.920257847486,27,25.59,4096
726.7106680216439,23,26.92,-4
723.3532261092193,26,26.79,4096
729.9326153337577,22,26.95,-4
729.2476254939484,18,26.91,-4
723.501038324995,14,26.61,-4
720.7785615832167,10,26.31,-4
723.6263546016013,6,26.81,-4
724.7305238491048,2,26.98,-4
712.5866414432322,26,26.69,4096
705.2094541113868,22,26.35,-4
684.8093295596905,26,25.52,4096
669.5456557611319,22,24.9,-4
677.8293909596697,18,25.31,-4
688.0051643796791,14,26.07,-4
682.6578343131496,18,25.8,4
684.6251243841799,26,25.89,4096
682.0251243841799,26,25.79,4096
680.6107078957364,22,25.59,-4
665.6346895172098,18,24.82,-4
670.839044359155,26,25.05,4096
663.0390443591549,26,24.75,4096
644.0590443591549,26,24.02,4096
644.2419088991032,22,24.04,-4
648.4409271717366,18,24.4,-4
641.5848938082053,14,24.03,-4
663.7545548234343,26,25.44,4096
699.3745548234342,26,26.81,4096
716.5345548234343,26,27.47,4096
714.9278045462951,22,27.35,-4
722.2936613144873,18,27.73,-4
723.6123413463662,25,27.88,4096
702.6123413463662,25,27.04,4096
703.3623413463662,25,27.07,4096
714.6525914892518,21,27.53,-4
719.9630779993556,26,27.66,4096
712.4230779993557,26,27.37,4096
688.8851919763923,22,26.41,-4
693.3440448430238,18,26.46,-4
680.15974326162,26,25.96,4096
683.8075745297847,22,26.13,-4
674.0453487467712,26,25.74,4096
650.3853487467711,26,24.83,4096
646.2253487467713,26,24.67,4096
648.5653487467712,26,24.76,4096
651.3862829330396,22,24.85,-4
652.3177347148883,26,24.96,4096
653.6177347148882,26,25.01,4096
663.2377347148882,26,25.38,4096
652.8377347148883,26,24.98,4096
637.7918605345973,22,24.33,-4
640.3478313715522,26,24.43,4096
614.6078313715523,26,23.44,4096
605.2478313715521,26,23.08,4096
614.0878313715523,26,23.42,4096
608.8878313715522,26,23.22,4096
614.8804472518262,22,23.45,-4
625.2880771483053,18,23.95,-4
625.083819209942,26,23.93,4096
623.7838192099421,26,23.88,4096
620.6638192099421,26,23.76,4096
604.1382192099421,26,23.01,4096
613.4982192099421,26,23.37,4096
613.4982192099421,26,23.37,512
612.1982192099422,26,23.32,4096
602.1651392478468,22,22.87,-4
602.8524381622292,26,22.93,4096
614.0324381622293,26,23.36,4096
615.09759942388,22,23.42,-4
598.4450436244233,26,22.72,4096
585.0380846342584,22,22.12,-4
554.4334807457878,18,20.51,-4
571.0353535612813,26,21.32,4096
573.1153535612813,26,21.4,4096
570.5153535612814,26,21.3,4096
549.1953535612813,26,20.48,4096
561.9974841540845,22,21.05,-4
557.8066970697664,26,20.94,4096
574.7066970697664,26,21.59,4096
576.5266970697663,26,21.66,4096
572.7637012983333,22,21.51,-4
569.595157259424,18,21.38,-4
578.0689247784416,26,21.83,4096
599.185386886634,22,22.74,-4
586.6578465570467,18,22.16,-4
590.3881736516825,26,22.2,4096
577.1954944928642,24,21.66,-2
571.3291679459036,20,21.41,-4
570.050550078683,26,21.37,4096
573.4305500786832,26,21.5,4096
560.4305500786832,26,21.0,4096
538.590550078683,26,20.16,4096
532.6457243225294,22,19.95,-4
540.2073032370172,26,20.26,4096
535.7873032370172,26,20.09,4096
526.9473032370172,26,19.75,4
514.8799111583413,22,19.22,-4
513.0687050033998,26,19.24,4096
507.3855009000358,22,19.02,-4
494.84401203079415,26,18.57,4096
507.69061203079417,26,18.96,4096
548.8051786580629,22,20.82,-4
556.1353587770885,26,21.14,512
553.0383495421479,22,20.99,-4
556.5229338035272,18,21.2,-4
581.4085269732914,25,22.41,4096
590.1585269732914,25,22.76,4096
585.9085269732914,25,22.59,4
565.2524213304301,21,21.7,-4
576.8888367344423,17,22.36,-4
586.1134505699458,13,23.25,-4
573.7090207908169,25,22.75,4096
558.4590207908169,25,22.14,4096
550.9590207908169,25,21.84,4096
541.6176139066596,21,21.45,-4
526.7026378775738,25,20.82,4096
544.4526378775738,25,21.53,4096
564.9526378775738,25,22.35,4096
579.9526378775738,25,22.95,4096
613.2026378775738,25,24.28,4096
605.5489472301673,21,23.93,-4
619.2341314410212,25,24.52,4096
609.7691314410212,25,24.03,4096
592.2691314410212,25,23.33,4096
608.5191314410212,25,23.98,4096
628.2691314410212,25,24.77,4096
632.0191314410212,25,24.92,4096
637.7691314410212,25,25.15,4096
636.5191314410212,25,25.1,4096
630.7691314410212,25,24.87,4096
638.0191314410212,25,25.16,4096
640.7691314410212,25,25.27,4096
649.6152621495252,21,25.62,-4
648.0539506481755,17,25.61,-4
651.3051361155277,13,25.87,-4
648.0878551638075,9,25.75,-4
647.6276526211909,5,25.91,-4
648.3041708637596,1,25.86,-4
652.0203129994529,24,26.37,4096
674.0019928190975,20,27.54,-4
662.4581963188015,24,27.07,4096
641.0981963188013,24,26.18,4096
638.6189963188014,24,25.96,4096
648.4589963188014,24,26.37,4096
620.3789963188013,24,25.2,4096
629.2589963188015,24,25.57,4096
627.0989963188014,24,25.48,4096
642.3762558013092,20,26.18,-4
657.2173183932462,24,26.9,4096
650.0173183932463,24,26.6,4096
644.0821826367436,20,26.33,-4
631.0832586383622,24,25.81,4096
631.5632586383622,24,25.83,4096
641.4032586383622,24,26.24,4096
648.5850319167918,20,26.64,-4
654.9697043718285,24,26.97,4096
653.5297043718285,24,26.91,4096
671.0497043718285,24,27.64,4096
679.2284051193237,20,28.07,-4
673.1420330530664,16,27.72,-4
659.4300149504603,24,27.1,4096
689.3131789009145,20,28.42,-4
696.193609179623,24,28.73,4096
709.3072091796229,24,29.15,4096
720.6296316381233,20,29.72,-4
721.5226412188667,16,29.7,-4
724.3833681633173,24,29.65,4096
735.3992599097182,20,30.2,-4
733.887939926291,16,30.14,-4
735.9950109014179,24,30.23,4096
731.195010901418,24,30.03,4096
720.155010901418,24,29.57,4096
708.155010901418,24,29.07,4096
713.2016031048222,20,29.33,-4
703.8076887693865,24,28.94,4096
682.6876887693863,24,28.06,4096
682.5505046113602,20,28.13,-4
689.119750930577,24,28.46,4096
705.3114135370677,20,29.18,-4
697.0391152188699,24,28.78,4
703.27911521887,24,29.04,4096
706.7406379962454,20,29.17,-4
695.5210890492858,16,28.56,-4
677.2867509390453,24,27.85,4096
690.7675509390452,24,28.29,4096
699.8875509390452,24,28.67,4096
702.0475509390452,24,28.76,4096
706.1275509390451,24,28.93,4096
727.7275509390452,24,29.83,4096
717.6475509390452,24,29.41,4096
714.7675509390452,24,29.29,4096
711.9496131987971,20,29.19,-4
716.9790471081091,16,29.5,-4
733.1885604604441,24,30.36,4096
744.5950671823953,20,30.9,-4
757.4445185543257,24,31.5,4096
775.6845185543257,24,32.26,4096
747.6675636713906,20,30.98,-4
752.2109605986509,24,31.18,4096
739.970960598651,24,30.67,4096
751.4909605986509,24,31.15,4096
735.650960598651,24,30.49,4096
718.850960598651,24,29.79,4096
730.610960598651,24,30.28,4096
744.0509605986509,24,30.84,4096
734.6909605986509,24,30.45,4096
745.606160598651,24,30.78,4096
741.7661605986509,24,30.62,4096
703.606160598651,24,29.03,512
706.0061605986509,24,29.13,4096
706.4861605986508,24,29.15,4096
721.0940326285584,20,29.88,-4
725.8546487013963,16,30.16,-4
730.227561791078,24,30.34,4096
733.3475617910779,24,30.47,4096
733.9087751000922,20,30.54,-4
746.3436833562687,24,31.03,4096
740.1260246553779,20,30.77,-4
733.0592824046796,16,30.41,-4
738.059302924992,24,30.64,4096
737.579302924992,24,30.62,4096
744.5393029249921,24,30.91,4096
740.9231175440781,20,30.78,-4
728.9887856786459,16,30.08,-4
726.9507894754904,24,29.96,4096
718.8051111877394,20,29.66,-4
722.9023133941301,24,29.75,4096
725.016891021924,20,29.86,-4
710.965899256922,24,29.23,4096
701.3658992569219,24,28.83,4096
701.6058992569219,24,28.84,4096
692.0079403985776,20,28.43,-4
691.1594611462226,24,28.44,4096
702.7089991106557,20,28.92,-4
696.8483799934237,24,28.61,4096
704.5283799934236,24,28.93,4096
713.7701372095025,20,29.47,-4
711.6585909986923,24,29.38,4096
724.6241161900308,20,29.98,-4
726.2478667762938,24,30.08,4096
734.1678667762939,24,30.41,4096
732.1006038580537,20,30.37,-4
737.6089393028888,24,30.64,4096
739.5517928898346,20,30.74,-4
740.8790938453493,16,30.86,-4
738.3774502110348,20,30.74,4
740.0763450391114,16,30.94,-4
739.9547207369468,12,30.9,-4
726.1397998266668,23,30.26,4096
732.761594411584,19,30.53,-4
736.1370260289785,23,30.75,4096
732.4570260289786,23,30.59,4096
735.4470260289785,23,30.72,4096
727.1670260289785,23,30.36,4096
726.2864712665598,19,30.36,-4
720.3531301959741,23,30.15,4096
714.7025492184655,19,29.89,-4
721.183142249603,23,30.25,4096
737.3915030873761,19,31.07,-4
735.1356142559825,23,31.03,4096
726.6256142559824,23,30.66,4096
726.3101195995017,19,30.61,-4
707.7245158132432,23,29.79,4096
